draw_id,play,tier,pattern,numbers,note,winners,value
01523,,Giải Nhì,OOOO,,,970,300000
01523,,Giải Ba,OOO,,,16425,30000
01522,,Jackpot,OOOOOO,,,0,13387644500
01522,,Giải Nhất,OOOOO,,,18,10000000
01522,,Giải Nhì,OOOO,,,893,300000
01522,,Giải Ba,OOO,,,14388,30000
01521,,Jackpot,OOOOOO,,,1,23970104000
01521,,Giải Nhất,OOOOO,,,30,10000000
01521,,Giải Nhì,OOOO,,,1283,300000
01521,,Giải Ba,OOO,,,21461,30000
01520,,Jackpot,OOOOOO,,,0,21953362500
01520,,Giải Nhất,OOOOO,,,21,10000000
01520,,Giải Nhì,OOOO,,,1146,300000
01520,,Giải Ba,OOO,,,18955,30000
01519,,Jackpot,OOOOOO,,,0,19954939500
01519,,Giải Nhất,OOOOO,,,24,10000000
01519,,Giải Nhì,OOOO,,,1049,300000
01519,,Giải Ba,OOO,,,17209,30000
01518,,Jackpot,OOOOOO,,,0,18272207500
01518,,Giải Nhất,OOOOO,,,31,10000000
01518,,Giải Nhì,OOOO,,,1161,300000
01518,,Giải Ba,OOO,,,18741,30000
01517,,Jackpot,OOOOOO,,,0,16727002500
01517,,Giải Nhất,OOOOO,,,14,10000000
01517,,Giải Nhì,OOOO,,,853,300000
01517,,Giải Ba,OOO,,,15102,30000
01516,,Jackpot,OOOOOO,,,0,14957927500
01516,,Giải Nhất,OOOOO,,,16,10000000
01516,,Giải Nhì,OOOO,,,846,300000
01516,,Giải Ba,OOO,,,14492,30000
01515,,Jackpot,OOOOOO,,,0,13466713000
01515,,Giải Nhất,OOOOO,,,15,10000000
01515,,Giải Nhì,OOOO,,,831,300000
01515,,Giải Ba,OOO,,,13124,30000
01514,,Jackpot,OOOOOO,,,1,36108182500
01514,,Giải Nhất,OOOOO,,,23,10000000
01514,,Giải Nhì,OOOO,,,1418,300000
01514,,Giải Ba,OOO,,,23640,30000
01513,,Jackpot,OOOOOO,,,0,34004531000
01513,,Giải Nhất,OOOOO,,,25,10000000
01513,,Giải Nhì,OOOO,,,1228,300000
01513,,Giải Ba,OOO,,,20459,30000
01512,,Jackpot,OOOOOO,,,0,31831890500
01512,,Giải Nhất,OOOOO,,,45,10000000
01512,,Giải Nhì,OOOO,,,1397,300000
01512,,Giải Ba,OOO,,,22585,30000
01511,,Jackpot,OOOOOO,,,0,29888218000
01511,,Giải Nhất,OOOOO,,,32,10000000
01511,,Giải Nhì,OOOO,,,1382,300000
01511,,Giải Ba,OOO,,,22518,30000
01510,,Jackpot,OOOOOO,,,0,27826659000
01510,,Giải Nhất,OOOOO,,,28,10000000
01510,,Giải Nhì,OOOO,,,1355,300000
01510,,Giải Ba,OOO,,,22233,30000
01509,,Jackpot,OOOOOO,,,0,25897418500
01509,,Giải Nhất,OOOOO,,,29,10000000
01509,,Giải Nhì,OOOO,,,1395,300000
01509,,Giải Ba,OOO,,,22263,30000
01508,,Jackpot,OOOOOO,,,0,24007391500
01508,,Giải Nhất,OOOOO,,,21,10000000
01508,,Giải Nhì,OOOO,,,1441,300000
01508,,Giải Ba,OOO,,,21577,30000
01507,,Jackpot,OOOOOO,,,0,22163871500
01507,,Giải Nhất,OOOOO,,,29,10000000
01507,,Giải Nhì,OOOO,,,1168,300000
01507,,Giải Ba,OOO,,,19146,30000
01506,,Jackpot,OOOOOO,,,0,20346657500
01506,,Giải Nhất,OOOOO,,,20,10000000
01506,,Giải Nhì,OOOO,,,1198,300000
01506,,Giải Ba,OOO,,,19924,30000
01505,,Jackpot,OOOOOO,,,0,18414506000
01505,,Giải Nhất,OOOOO,,,24,10000000
01505,,Giải Nhì,OOOO,,,1241,300000
01505,,Giải Ba,OOO,,,19302,30000
01504,,Jackpot,OOOOOO,,,0,16774271500
01504,,Giải Nhất,OOOOO,,,16,10000000
01504,,Giải Nhì,OOOO,,,903,300000
01504,,Giải Ba,OOO,,,14706,30000
01503,,Jackpot,OOOOOO,,,0,15047545500
01503,,Giải Nhất,OOOOO,,,27,10000000
01503,,Giải Nhì,OOOO,,,917,300000
01503,,Giải Ba,OOO,,,16037,30000
01502,,Jackpot,OOOOOO,,,0,13356474500
01502,,Giải Nhất,OOOOO,,,22,10000000
01502,,Giải Nhì,OOOO,,,840,300000
01502,,Giải Ba,OOO,,,13961,30000
01501,,Jackpot,OOOOOO,,,1,19009446500
01501,,Giải Nhất,OOOOO,,,16,10000000
01501,,Giải Nhì,OOOO,,,891,300000
01501,,Giải Ba,OOO,,,16748,30000
01500,,Jackpot,OOOOOO,,,0,17024831000
01500,,Giải Nhất,OOOOO,,,17,10000000
01500,,Giải Nhì,OOOO,,,992,300000
01500,,Giải Ba,OOO,,,17708,30000
01499,,Jackpot,OOOOOO,,,0,15140892500
01499,,Giải Nhất,OOOOO,,,18,10000000
01499,,Giải Nhì,OOOO,,,976,300000
01499,,Giải Ba,OOO,,,16141,30000
01498,,Jackpot,OOOOOO,,,0,13547280000
01498,,Giải Nhất,OOOOO,,,16,10000000
01498,,Giải Nhì,OOOO,,,884,300000
01498,,Giải Ba,OOO,,,14914,30000
01497,,Jackpot,OOOOOO,,,1,14929490000
01497,,Giải Nhất,OOOOO,,,42,10000000
01497,,Giải Nhì,OOOO,,,1104,300000
01497,,Giải Ba,OOO,,,15663,30000
01496,,Jackpot,OOOOOO,,,0,13539884500
01496,,Giải Nhất,OOOOO,,,26,10000000
01496,,Giải Nhì,OOOO,,,794,300000
01496,,Giải Ba,OOO,,,14471,30000
01495,,Jackpot,OOOOOO,,,1,79143240000
01495,,Giải Nhất,OOOOO,,,59,10000000
01495,,Giải Nhì,OOOO,,,2421,300000
01495,,Giải Ba,OOO,,,40680,30000
01494,,Jackpot,OOOOOO,,,0,72718091500
01494,,Giải Nhất,OOOOO,,,64,10000000
01494,,Giải Nhì,OOOO,,,2336,300000
01494,,Giải Ba,OOO,,,37669,30000
01493,,Jackpot,OOOOOO,,,0,66503202000
01493,,Giải Nhất,OOOOO,,,28,10000000
01493,,Giải Nhì,OOOO,,,1809,300000
01493,,Giải Ba,OOO,,,30528,30000
01492,,Jackpot,OOOOOO,,,0,60545526000
01492,,Giải Nhất,OOOOO,,,39,10000000
01492,,Giải Nhì,OOOO,,,1658,300000
01492,,Giải Ba,OOO,,,27451,30000
01491,,Jackpot,OOOOOO,,,0,55077520500
01491,,Giải Nhất,OOOOO,,,28,10000000
01491,,Giải Nhì,OOOO,,,1430,300000
01491,,Giải Ba,OOO,,,26367,30000
01490,,Jackpot,OOOOOO,,,0,49393298500
01490,,Giải Nhất,OOOOO,,,25,10000000
01490,,Giải Nhì,OOOO,,,1561,300000
01490,,Giải Ba,OOO,,,26967,30000
01489,,Jackpot,OOOOOO,,,0,44387164000
01489,,Giải Nhất,OOOOO,,,39,10000000
01489,,Giải Nhì,OOOO,,,1714,300000
01489,,Giải Ba,OOO,,,27382,30000
01488,,Jackpot,OOOOOO,,,0,40017636000
01488,,Giải Nhất,OOOOO,,,30,10000000
01488,,Giải Nhì,OOOO,,,1392,300000
01488,,Giải Ba,OOO,,,23744,30000
01487,,Jackpot,OOOOOO,,,0,35389251000
01487,,Giải Nhất,OOOOO,,,41,10000000
01487,,Giải Nhì,OOOO,,,1518,300000
01487,,Giải Ba,OOO,,,23637,30000
01486,,Jackpot,OOOOOO,,,0,31336177500
01486,,Giải Nhất,OOOOO,,,45,10000000
01486,,Giải Nhì,OOOO,,,1612,300000
01486,,Giải Ba,OOO,,,24578,30000
01485,,Jackpot,OOOOOO,,,0,27604313500
01485,,Giải Nhất,OOOOO,,,12,10000000
01485,,Giải Nhì,OOOO,,,1099,300000
01485,,Giải Ba,OOO,,,20752,30000
01484,,Jackpot,OOOOOO,,,0,24896153000
01484,,Giải Nhất,OOOOO,,,33,10000000
01484,,Giải Nhì,OOOO,,,1343,300000
01484,,Giải Ba,OOO,,,22256,30000
01483,,Jackpot,OOOOOO,,,0,22940971500
01483,,Giải Nhất,OOOOO,,,25,10000000
01483,,Giải Nhì,OOOO,,,1375,300000
01483,,Giải Ba,OOO,,,21582,30000
01482,,Jackpot,OOOOOO,,,0,20876998000
01482,,Giải Nhất,OOOOO,,,23,10000000
01482,,Giải Nhì,OOOO,,,1183,300000
01482,,Giải Ba,OOO,,,20875,30000
01481,,Jackpot,OOOOOO,,,0,18851320000
01481,,Giải Nhất,OOOOO,,,15,10000000
01481,,Giải Nhì,OOOO,,,1073,300000
01481,,Giải Ba,OOO,,,18030,30000
01480,,Jackpot,OOOOOO,,,0,16890152500
01480,,Giải Nhất,OOOOO,,,29,10000000
01480,,Giải Nhì,OOOO,,,1253,300000
01480,,Giải Ba,OOO,,,18791,30000
01479,,Jackpot,OOOOOO,,,0,15280547500
01479,,Giải Nhất,OOOOO,,,18,10000000
01479,,Giải Nhì,OOOO,,,960,300000
01479,,Giải Ba,OOO,,,17053,30000
01478,,Jackpot,OOOOOO,,,0,13545761500
01478,,Giải Nhất,OOOOO,,,18,10000000
01478,,Giải Nhì,OOOO,,,850,300000
01478,,Giải Ba,OOO,,,15171,30000
01477,,Jackpot,OOOOOO,,,1,35265228500
01477,,Giải Nhất,OOOOO,,,28,10000000
01477,,Giải Nhì,OOOO,,,1592,300000
01477,,Giải Ba,OOO,,,26607,30000
01476,,Jackpot,OOOOOO,,,0,32840261000
01476,,Giải Nhất,OOOOO,,,38,10000000
01476,,Giải Nhì,OOOO,,,1589,300000
01476,,Giải Ba,OOO,,,27649,30000
01475,,Jackpot,OOOOOO,,,0,30192318000
01475,,Giải Nhất,OOOOO,,,34,10000000
01475,,Giải Nhì,OOOO,,,1494,300000
01475,,Giải Ba,OOO,,,24455,30000
01474,,Jackpot,OOOOOO,,,0,27826445000
01474,,Giải Nhất,OOOOO,,,18,10000000
01474,,Giải Nhì,OOOO,,,1261,300000
01474,,Giải Ba,OOO,,,20905,30000
01473,,Jackpot,OOOOOO,,,0,25544567500
01473,,Giải Nhất,OOOOO,,,31,10000000
01473,,Giải Nhì,OOOO,,,1395,300000
01473,,Giải Ba,OOO,,,24323,30000
01472,,Jackpot,OOOOOO,,,0,23254681000
01472,,Giải Nhất,OOOOO,,,32,10000000
01472,,Giải Nhì,OOOO,,,1528,300000
01472,,Giải Ba,OOO,,,25513,30000
01471,,Jackpot,OOOOOO,,,0,20978879000
01471,,Giải Nhất,OOOOO,,,30,10000000
01471,,Giải Nhì,OOOO,,,1409,300000
01471,,Giải Ba,OOO,,,23134,30000
01470,,Jackpot,OOOOOO,,,0,19090608500
01470,,Giải Nhất,OOOOO,,,31,10000000
01470,,Giải Nhì,OOOO,,,1156,300000
01470,,Giải Ba,OOO,,,19362,30000
01469,,Jackpot,OOOOOO,,,0,17120760000
01469,,Giải Nhất,OOOOO,,,19,10000000
01469,,Giải Nhì,OOOO,,,1078,300000
01469,,Giải Ba,OOO,,,18808,30000
01468,,Jackpot,OOOOOO,,,0,15277177500
01468,,Giải Nhất,OOOOO,,,26,10000000
01468,,Giải Nhì,OOOO,,,1025,300000
01468,,Giải Ba,OOO,,,17642,30000
01467,,Jackpot,OOOOOO,,,0,13586590000
01467,,Giải Nhất,OOOOO,,,25,10000000
01467,,Giải Nhì,OOOO,,,1163,300000
01467,,Giải Ba,OOO,,,18680,30000
01466,,Jackpot,OOOOOO,,,1,42413161000
01466,,Giải Nhất,OOOOO,,,33,10000000
01466,,Giải Nhì,OOOO,,,1565,300000
01466,,Giải Ba,OOO,,,26122,30000
01465,,Jackpot,OOOOOO,,,0,39633623500
01465,,Giải Nhất,OOOOO,,,28,10000000
01465,,Giải Nhì,OOOO,,,1373,300000
01465,,Giải Ba,OOO,,,25968,30000
01464,,Jackpot,OOOOOO,,,0,36724289000
01464,,Giải Nhất,OOOOO,,,40,10000000
01464,,Giải Nhì,OOOO,,,1745,300000
01464,,Giải Ba,OOO,,,26586,30000
01463,,Jackpot,OOOOOO,,,0,34189642000
01463,,Giải Nhất,OOOOO,,,21,10000000
01463,,Giải Nhì,OOOO,,,1338,300000
01463,,Giải Ba,OOO,,,23230,30000
01462,,Jackpot,OOOOOO,,,0,31504393000
01462,,Giải Nhất,OOOOO,,,22,10000000
01462,,Giải Nhì,OOOO,,,1433,300000
01462,,Giải Ba,OOO,,,24325,30000
01461,,Jackpot,OOOOOO,,,0,29100546500
01461,,Giải Nhất,OOOOO,,,26,10000000
01461,,Giải Nhì,OOOO,,,1363,300000
01461,,Giải Ba,OOO,,,23137,30000
01460,,Jackpot,OOOOOO,,,0,26603564000
01460,,Giải Nhất,OOOOO,,,34,10000000
01460,,Giải Nhì,OOOO,,,1425,300000
01460,,Giải Ba,OOO,,,23420,30000
01459,,Jackpot,OOOOOO,,,0,24505372000
01459,,Giải Nhất,OOOOO,,,15,10000000
01459,,Giải Nhì,OOOO,,,1248,300000
01459,,Giải Ba,OOO,,,20292,30000
01458,,Jackpot,OOOOOO,,,0,22198168500
01458,,Giải Nhất,OOOOO,,,25,10000000
01458,,Giải Nhì,OOOO,,,1213,300000
01458,,Giải Ba,OOO,,,20720,30000
01457,,Jackpot,OOOOOO,,,0,20107286000
01457,,Giải Nhất,OOOOO,,,20,10000000
01457,,Giải Nhì,OOOO,,,1176,300000
01457,,Giải Ba,OOO,,,20285,30000
01456,,Jackpot,OOOOOO,,,0,18117407500
01456,,Giải Nhất,OOOOO,,,33,10000000
01456,,Giải Nhì,OOOO,,,1301,300000
01456,,Giải Ba,OOO,,,19764,30000
01455,,Jackpot,OOOOOO,,,0,16618860500
01455,,Giải Nhất,OOOOO,,,19,10000000
01455,,Giải Nhì,OOOO,,,949,300000
01455,,Giải Ba,OOO,,,17366,30000
01454,,Jackpot,OOOOOO,,,0,14884127500
01454,,Giải Nhất,OOOOO,,,30,10000000
01454,,Giải Nhì,OOOO,,,1082,300000
01454,,Giải Ba,OOO,,,16635,30000
01453,,Jackpot,OOOOOO,,,0,13441549500
01453,,Giải Nhất,OOOOO,,,12,10000000
01453,,Giải Nhì,OOOO,,,793,300000
01453,,Giải Ba,OOO,,,13497,30000
01452,,Jackpot,OOOOOO,,,1,17185095500
01452,,Giải Nhất,OOOOO,,,12,10000000
01452,,Giải Nhì,OOOO,,,960,300000
01452,,Giải Ba,OOO,,,17568,30000
01451,,Jackpot,OOOOOO,,,0,15013882000
01451,,Giải Nhất,OOOOO,,,16,10000000
01451,,Giải Nhì,OOOO,,,822,300000
01451,,Giải Ba,OOO,,,14351,30000
01450,,Jackpot,OOOOOO,,,0,13298063000
01450,,Giải Nhất,OOOOO,,,25,10000000
01450,,Giải Nhì,OOOO,,,931,300000
01450,,Giải Ba,OOO,,,14200,30000
01449,,Jackpot,OOOOOO,,,1,21520487000
01449,,Giải Nhất,OOOOO,,,34,10000000
01449,,Giải Nhì,OOOO,,,1310,300000
01449,,Giải Ba,OOO,,,21043,30000
01448,,Jackpot,OOOOOO,,,0,19677517000
01448,,Giải Nhất,OOOOO,,,32,10000000
01448,,Giải Nhì,OOOO,,,1451,300000
01448,,Giải Ba,OOO,,,22502,30000
