draw_id,date,prize,number,slot
00764,2026-08-11,Giải ba,073,0
00764,2026-08-11,Giải ba,678,1
00764,2026-08-11,Giải ba,877,2
00764,2026-08-11,Giải ba,788,3
00764,2026-08-11,Giải ba,796,4
00764,2026-08-11,Giải ba,597,5
00764,2026-08-11,Giải ba,340,6
00764,2026-08-11,Giải ba,340,7
00764,2026-08-11,Giải Đặc biệt,712,0
00764,2026-08-11,Giải Đặc biệt,106,1
00764,2026-08-11,Giải nhất,430,0
00764,2026-08-11,Giải nhất,059,1
00764,2026-08-11,Giải nhất,771,2
00764,2026-08-11,Giải nhất,643,3
00764,2026-08-11,Giải nhì,544,0
00764,2026-08-11,Giải nhì,454,1
00764,2026-08-11,Giải nhì,046,2
00764,2026-08-11,Giải nhì,263,3
00764,2026-08-11,Giải nhì,501,4
00764,2026-08-11,Giải nhì,352,5
00763,2026-08-08,Giải ba,236,0
00763,2026-08-08,Giải ba,683,1
00763,2026-08-08,Giải ba,465,2
00763,2026-08-08,Giải ba,015,3
00763,2026-08-08,Giải ba,734,4
00763,2026-08-08,Giải ba,729,5
00763,2026-08-08,Giải ba,159,6
00763,2026-08-08,Giải ba,953,7
00763,2026-08-08,Giải Đặc biệt,700,0
00763,2026-08-08,Giải Đặc biệt,499,1
00763,2026-08-08,Giải nhất,700,0
00763,2026-08-08,Giải nhất,340,1
00763,2026-08-08,Giải nhất,279,2
00763,2026-08-08,Giải nhất,041,3
00763,2026-08-08,Giải nhì,960,0
00763,2026-08-08,Giải nhì,925,1
00763,2026-08-08,Giải nhì,595,2
00763,2026-08-08,Giải nhì,057,3
00763,2026-08-08,Giải nhì,332,4
00763,2026-08-08,Giải nhì,985,5
00762,2026-08-06,Giải ba,547,0
00762,2026-08-06,Giải ba,484,1
00762,2026-08-06,Giải ba,573,2
00762,2026-08-06,Giải ba,856,3
00762,2026-08-06,Giải ba,922,4
00762,2026-08-06,Giải ba,754,5
00762,2026-08-06,Giải ba,296,6
00762,2026-08-06,Giải ba,624,7
00762,2026-08-06,Giải Đặc biệt,058,0
00762,2026-08-06,Giải Đặc biệt,032,1
00762,2026-08-06,Giải nhất,087,0
00762,2026-08-06,Giải nhất,294,1
00762,2026-08-06,Giải nhất,562,2
00762,2026-08-06,Giải nhất,191,3
00762,2026-08-06,Giải nhì,619,0
00762,2026-08-06,Giải nhì,295,1
00762,2026-08-06,Giải nhì,611,2
00762,2026-08-06,Giải nhì,032,3
00762,2026-08-06,Giải nhì,835,4
00762,2026-08-06,Giải nhì,166,5
00761,2026-08-04,Giải ba,021,0
00761,2026-08-04,Giải ba,941,1
00761,2026-08-04,Giải ba,854,2
00761,2026-08-04,Giải ba,515,3
00761,2026-08-04,Giải ba,600,4
00761,2026-08-04,Giải ba,591,5
00761,2026-08-04,Giải ba,901,6
00761,2026-08-04,Giải ba,598,7
00761,2026-08-04,Giải Đặc biệt,010,0
00761,2026-08-04,Giải Đặc biệt,510,1
00761,2026-08-04,Giải nhất,698,0
00761,2026-08-04,Giải nhất,840,1
00761,2026-08-04,Giải nhất,185,2
00761,2026-08-04,Giải nhất,647,3
00761,2026-08-04,Giải nhì,284,0
00761,2026-08-04,Giải nhì,714,1
00761,2026-08-04,Giải nhì,339,2
00761,2026-08-04,Giải nhì,166,3
00761,2026-08-04,Giải nhì,214,4
00761,2026-08-04,Giải nhì,182,5
00760,2026-08-01,Giải ba,571,0
00760,2026-08-01,Giải ba,794,1
00760,2026-08-01,Giải ba,881,2
00760,2026-08-01,Giải ba,129,3
00760,2026-08-01,Giải ba,804,4
00760,2026-08-01,Giải ba,686,5
00760,2026-08-01,Giải ba,941,6
00760,2026-08-01,Giải ba,374,7
00760,2026-08-01,Giải Đặc biệt,452,0
00760,2026-08-01,Giải Đặc biệt,600,1
00760,2026-08-01,Giải nhất,484,0
00760,2026-08-01,Giải nhất,745,1
00760,2026-08-01,Giải nhất,243,2
00760,2026-08-01,Giải nhất,256,3
00760,2026-08-01,Giải nhì,580,0
00760,2026-08-01,Giải nhì,006,1
00760,2026-08-01,Giải nhì,849,2
00760,2026-08-01,Giải nhì,538,3
00760,2026-08-01,Giải nhì,564,4
00760,2026-08-01,Giải nhì,451,5
00759,2026-07-30,Giải ba,625,0
00759,2026-07-30,Giải ba,224,1
00759,2026-07-30,Giải ba,316,2
00759,2026-07-30,Giải ba,089,3
00759,2026-07-30,Giải ba,339,4
00759,2026-07-30,Giải ba,606,5
00759,2026-07-30,Giải ba,287,6
00759,2026-07-30,Giải ba,262,7
00759,2026-07-30,Giải Đặc biệt,218,0
00759,2026-07-30,Giải Đặc biệt,463,1
00759,2026-07-30,Giải nhất,180,0
00759,2026-07-30,Giải nhất,340,1
00759,2026-07-30,Giải nhất,498,2
00759,2026-07-30,Giải nhất,482,3
00759,2026-07-30,Giải nhì,668,0
00759,2026-07-30,Giải nhì,842,1
00759,2026-07-30,Giải nhì,184,2
00759,2026-07-30,Giải nhì,284,3
00759,2026-07-30,Giải nhì,328,4
00759,2026-07-30,Giải nhì,437,5
00758,2026-07-28,Giải ba,578,0
00758,2026-07-28,Giải ba,035,1
00758,2026-07-28,Giải ba,812,2
00758,2026-07-28,Giải ba,301,3
00758,2026-07-28,Giải ba,856,4
00758,2026-07-28,Giải ba,841,5
00758,2026-07-28,Giải ba,932,6
00758,2026-07-28,Giải ba,362,7
00758,2026-07-28,Giải Đặc biệt,153,0
00758,2026-07-28,Giải Đặc biệt,238,1
00758,2026-07-28,Giải nhất,492,0
00758,2026-07-28,Giải nhất,155,1
00758,2026-07-28,Giải nhất,046,2
00758,2026-07-28,Giải nhất,838,3
00758,2026-07-28,Giải nhì,147,0
00758,2026-07-28,Giải nhì,016,1
00758,2026-07-28,Giải nhì,604,2
00758,2026-07-28,Giải nhì,027,3
00758,2026-07-28,Giải nhì,080,4
00758,2026-07-28,Giải nhì,674,5
00757,2026-07-25,Giải ba,825,0
00757,2026-07-25,Giải ba,161,1
00757,2026-07-25,Giải ba,939,2
00757,2026-07-25,Giải ba,035,3
00757,2026-07-25,Giải ba,217,4
00757,2026-07-25,Giải ba,890,5
00757,2026-07-25,Giải ba,199,6
00757,2026-07-25,Giải ba,294,7
00757,2026-07-25,Giải Đặc biệt,461,0
00757,2026-07-25,Giải Đặc biệt,587,1
00757,2026-07-25,Giải nhất,617,0
00757,2026-07-25,Giải nhất,677,1
00757,2026-07-25,Giải nhất,281,2
00757,2026-07-25,Giải nhất,974,3
00757,2026-07-25,Giải nhì,711,0
00757,2026-07-25,Giải nhì,207,1
00757,2026-07-25,Giải nhì,788,2
00757,2026-07-25,Giải nhì,306,3
00757,2026-07-25,Giải nhì,534,4
00757,2026-07-25,Giải nhì,229,5
00756,2026-07-23,Giải ba,658,0
00756,2026-07-23,Giải ba,317,1
00756,2026-07-23,Giải ba,102,2
00756,2026-07-23,Giải ba,787,3
00756,2026-07-23,Giải ba,978,4
00756,2026-07-23,Giải ba,070,5
00756,2026-07-23,Giải ba,495,6
00756,2026-07-23,Giải ba,121,7
00756,2026-07-23,Giải Đặc biệt,097,0
00756,2026-07-23,Giải Đặc biệt,939,1
00756,2026-07-23,Giải nhất,524,0
00756,2026-07-23,Giải nhất,948,1
00756,2026-07-23,Giải nhất,741,2
00756,2026-07-23,Giải nhất,401,3
00756,2026-07-23,Giải nhì,962,0
00756,2026-07-23,Giải nhì,572,1
00756,2026-07-23,Giải nhì,922,2
00756,2026-07-23,Giải nhì,862,3
00756,2026-07-23,Giải nhì,903,4
00756,2026-07-23,Giải nhì,088,5
00755,2026-07-21,Giải ba,879,0
00755,2026-07-21,Giải ba,300,1
00755,2026-07-21,Giải ba,213,2
00755,2026-07-21,Giải ba,274,3
00755,2026-07-21,Giải ba,664,4
00755,2026-07-21,Giải ba,424,5
00755,2026-07-21,Giải ba,703,6
00755,2026-07-21,Giải ba,497,7
00755,2026-07-21,Giải Đặc biệt,398,0
00755,2026-07-21,Giải Đặc biệt,723,1
00755,2026-07-21,Giải nhất,704,0
00755,2026-07-21,Giải nhất,848,1
00755,2026-07-21,Giải nhất,486,2
00755,2026-07-21,Giải nhất,961,3
00755,2026-07-21,Giải nhì,979,0
00755,2026-07-21,Giải nhì,324,1
00755,2026-07-21,Giải nhì,952,2
00755,2026-07-21,Giải nhì,443,3
00755,2026-07-21,Giải nhì,353,4
00755,2026-07-21,Giải nhì,719,5
00754,2026-07-18,Giải ba,334,0
00754,2026-07-18,Giải ba,238,1
00754,2026-07-18,Giải ba,603,2
00754,2026-07-18,Giải ba,621,3
00754,2026-07-18,Giải ba,240,4
00754,2026-07-18,Giải ba,117,5
00754,2026-07-18,Giải ba,672,6
00754,2026-07-18,Giải ba,736,7
00754,2026-07-18,Giải Đặc biệt,356,0
00754,2026-07-18,Giải Đặc biệt,163,1
00754,2026-07-18,Giải nhất,749,0
00754,2026-07-18,Giải nhất,183,1
00754,2026-07-18,Giải nhất,620,2
00754,2026-07-18,Giải nhất,039,3
00754,2026-07-18,Giải nhì,630,0
00754,2026-07-18,Giải nhì,110,1
00754,2026-07-18,Giải nhì,364,2
00754,2026-07-18,Giải nhì,206,3
00754,2026-07-18,Giải nhì,411,4
00754,2026-07-18,Giải nhì,853,5
00753,2026-07-16,Giải ba,431,0
00753,2026-07-16,Giải ba,292,1
00753,2026-07-16,Giải ba,369,2
00753,2026-07-16,Giải ba,833,3
00753,2026-07-16,Giải ba,835,4
00753,2026-07-16,Giải ba,166,5
00753,2026-07-16,Giải ba,366,6
00753,2026-07-16,Giải ba,125,7
00753,2026-07-16,Giải Đặc biệt,982,0
00753,2026-07-16,Giải Đặc biệt,396,1
00753,2026-07-16,Giải nhất,706,0
00753,2026-07-16,Giải nhất,588,1
00753,2026-07-16,Giải nhất,626,2
00753,2026-07-16,Giải nhất,655,3
00753,2026-07-16,Giải nhì,312,0
00753,2026-07-16,Giải nhì,031,1
00753,2026-07-16,Giải nhì,674,2
00753,2026-07-16,Giải nhì,860,3
00753,2026-07-16,Giải nhì,431,4
00753,2026-07-16,Giải nhì,640,5
00752,2026-07-14,Giải ba,722,0
00752,2026-07-14,Giải ba,655,1
00752,2026-07-14,Giải ba,240,2
00752,2026-07-14,Giải ba,305,3
00752,2026-07-14,Giải ba,597,4
00752,2026-07-14,Giải ba,549,5
00752,2026-07-14,Giải ba,753,6
00752,2026-07-14,Giải ba,511,7
00752,2026-07-14,Giải Đặc biệt,370,0
00752,2026-07-14,Giải Đặc biệt,261,1
00752,2026-07-14,Giải nhất,696,0
00752,2026-07-14,Giải nhất,940,1
00752,2026-07-14,Giải nhất,119,2
00752,2026-07-14,Giải nhất,137,3
00752,2026-07-14,Giải nhì,412,0
00752,2026-07-14,Giải nhì,380,1
00752,2026-07-14,Giải nhì,919,2
00752,2026-07-14,Giải nhì,439,3
00752,2026-07-14,Giải nhì,851,4
00752,2026-07-14,Giải nhì,934,5
00751,2026-07-11,Giải ba,335,0
00751,2026-07-11,Giải ba,417,1
00751,2026-07-11,Giải ba,444,2
00751,2026-07-11,Giải ba,286,3
00751,2026-07-11,Giải ba,714,4
00751,2026-07-11,Giải ba,992,5
00751,2026-07-11,Giải ba,886,6
00751,2026-07-11,Giải ba,805,7
00751,2026-07-11,Giải Đặc biệt,035,0
00751,2026-07-11,Giải Đặc biệt,737,1
00751,2026-07-11,Giải nhất,007,0
00751,2026-07-11,Giải nhất,541,1
00751,2026-07-11,Giải nhất,637,2
00751,2026-07-11,Giải nhất,046,3
00751,2026-07-11,Giải nhì,748,0
00751,2026-07-11,Giải nhì,727,1
00751,2026-07-11,Giải nhì,946,2
00751,2026-07-11,Giải nhì,754,3
00751,2026-07-11,Giải nhì,719,4
00751,2026-07-11,Giải nhì,627,5
00750,2026-07-09,Giải ba,331,0
00750,2026-07-09,Giải ba,354,1
00750,2026-07-09,Giải ba,956,2
00750,2026-07-09,Giải ba,810,3
00750,2026-07-09,Giải ba,212,4
00750,2026-07-09,Giải ba,898,5
00750,2026-07-09,Giải ba,414,6
00750,2026-07-09,Giải ba,875,7
00750,2026-07-09,Giải Đặc biệt,908,0
00750,2026-07-09,Giải Đặc biệt,789,1
00750,2026-07-09,Giải nhất,494,0
00750,2026-07-09,Giải nhất,340,1
00750,2026-07-09,Giải nhất,898,2
00750,2026-07-09,Giải nhất,288,3
00750,2026-07-09,Giải nhì,064,0
00750,2026-07-09,Giải nhì,952,1
00750,2026-07-09,Giải nhì,169,2
00750,2026-07-09,Giải nhì,259,3
00750,2026-07-09,Giải nhì,023,4
00750,2026-07-09,Giải nhì,547,5
00749,2026-07-07,Giải ba,907,0
00749,2026-07-07,Giải ba,104,1
00749,2026-07-07,Giải ba,411,2
00749,2026-07-07,Giải ba,165,3
00749,2026-07-07,Giải ba,492,4
00749,2026-07-07,Giải ba,151,5
00749,2026-07-07,Giải ba,011,6
00749,2026-07-07,Giải ba,179,7
00749,2026-07-07,Giải Đặc biệt,986,0
00749,2026-07-07,Giải Đặc biệt,021,1
00749,2026-07-07,Giải nhất,460,0
00749,2026-07-07,Giải nhất,603,1
00749,2026-07-07,Giải nhất,588,2
00749,2026-07-07,Giải nhất,337,3
00749,2026-07-07,Giải nhì,228,0
00749,2026-07-07,Giải nhì,538,1
00749,2026-07-07,Giải nhì,497,2
00749,2026-07-07,Giải nhì,916,3
00749,2026-07-07,Giải nhì,181,4
00749,2026-07-07,Giải nhì,323,5
00748,2026-07-04,Giải ba,943,0
00748,2026-07-04,Giải ba,735,1
00748,2026-07-04,Giải ba,882,2
00748,2026-07-04,Giải ba,534,3
00748,2026-07-04,Giải ba,616,4
00748,2026-07-04,Giải ba,950,5
00748,2026-07-04,Giải ba,787,6
00748,2026-07-04,Giải ba,742,7
00748,2026-07-04,Giải Đặc biệt,711,0
00748,2026-07-04,Giải Đặc biệt,017,1
00748,2026-07-04,Giải nhất,567,0
00748,2026-07-04,Giải nhất,596,1
00748,2026-07-04,Giải nhất,042,2
00748,2026-07-04,Giải nhất,398,3
00748,2026-07-04,Giải nhì,313,0
00748,2026-07-04,Giải nhì,361,1
00748,2026-07-04,Giải nhì,635,2
00748,2026-07-04,Giải nhì,104,3
00748,2026-07-04,Giải nhì,060,4
00748,2026-07-04,Giải nhì,678,5
00747,2026-07-02,Giải ba,485,0
00747,2026-07-02,Giải ba,756,1
00747,2026-07-02,Giải ba,818,2
00747,2026-07-02,Giải ba,338,3
00747,2026-07-02,Giải ba,156,4
00747,2026-07-02,Giải ba,952,5
00747,2026-07-02,Giải ba,569,6
00747,2026-07-02,Giải ba,543,7
00747,2026-07-02,Giải Đặc biệt,830,0
00747,2026-07-02,Giải Đặc biệt,824,1
00747,2026-07-02,Giải nhất,504,0
00747,2026-07-02,Giải nhất,293,1
00747,2026-07-02,Giải nhất,833,2
00747,2026-07-02,Giải nhất,270,3
00747,2026-07-02,Giải nhì,491,0
00747,2026-07-02,Giải nhì,665,1
00747,2026-07-02,Giải nhì,796,2
00747,2026-07-02,Giải nhì,133,3
00747,2026-07-02,Giải nhì,598,4
00747,2026-07-02,Giải nhì,347,5
00746,2026-06-30,Giải ba,553,0
00746,2026-06-30,Giải ba,196,1
00746,2026-06-30,Giải ba,304,2
00746,2026-06-30,Giải ba,911,3
00746,2026-06-30,Giải ba,330,4
00746,2026-06-30,Giải ba,814,5
00746,2026-06-30,Giải ba,737,6
00746,2026-06-30,Giải ba,340,7
00746,2026-06-30,Giải Đặc biệt,003,0
00746,2026-06-30,Giải Đặc biệt,737,1
00746,2026-06-30,Giải nhất,609,0
00746,2026-06-30,Giải nhất,886,1
00746,2026-06-30,Giải nhất,534,2
00746,2026-06-30,Giải nhất,656,3
00746,2026-06-30,Giải nhì,179,0
00746,2026-06-30,Giải nhì,489,1
00746,2026-06-30,Giải nhì,148,2
00746,2026-06-30,Giải nhì,129,3
00746,2026-06-30,Giải nhì,116,4
00746,2026-06-30,Giải nhì,731,5
00745,2026-06-27,Giải ba,090,0
00745,2026-06-27,Giải ba,700,1
00745,2026-06-27,Giải ba,375,2
00745,2026-06-27,Giải ba,141,3
00745,2026-06-27,Giải ba,694,4
00745,2026-06-27,Giải ba,612,5
00745,2026-06-27,Giải ba,402,6
00745,2026-06-27,Giải ba,956,7
00745,2026-06-27,Giải Đặc biệt,730,0
00745,2026-06-27,Giải Đặc biệt,793,1
00745,2026-06-27,Giải nhất,532,0
00745,2026-06-27,Giải nhất,189,1
00745,2026-06-27,Giải nhất,723,2
00745,2026-06-27,Giải nhất,922,3
00745,2026-06-27,Giải nhì,787,0
00745,2026-06-27,Giải nhì,416,1
00745,2026-06-27,Giải nhì,466,2
00745,2026-06-27,Giải nhì,792,3
00745,2026-06-27,Giải nhì,323,4
00745,2026-06-27,Giải nhì,306,5
00744,2026-06-25,Giải ba,964,0
00744,2026-06-25,Giải ba,933,1
00744,2026-06-25,Giải ba,171,2
00744,2026-06-25,Giải ba,729,3
00744,2026-06-25,Giải ba,617,4
00744,2026-06-25,Giải ba,762,5
00744,2026-06-25,Giải ba,633,6
00744,2026-06-25,Giải ba,947,7
00744,2026-06-25,Giải Đặc biệt,894,0
00744,2026-06-25,Giải Đặc biệt,697,1
00744,2026-06-25,Giải nhất,470,0
00744,2026-06-25,Giải nhất,727,1
00744,2026-06-25,Giải nhất,598,2
00744,2026-06-25,Giải nhất,809,3
00744,2026-06-25,Giải nhì,857,0
00744,2026-06-25,Giải nhì,187,1
00744,2026-06-25,Giải nhì,045,2
00744,2026-06-25,Giải nhì,994,3
00744,2026-06-25,Giải nhì,353,4
00744,2026-06-25,Giải nhì,466,5
00743,2026-06-23,Giải ba,593,0
00743,2026-06-23,Giải ba,427,1
00743,2026-06-23,Giải ba,973,2
00743,2026-06-23,Giải ba,390,3
00743,2026-06-23,Giải ba,241,4
00743,2026-06-23,Giải ba,156,5
00743,2026-06-23,Giải ba,916,6
00743,2026-06-23,Giải ba,288,7
00743,2026-06-23,Giải Đặc biệt,827,0
00743,2026-06-23,Giải Đặc biệt,356,1
00743,2026-06-23,Giải nhất,216,0
00743,2026-06-23,Giải nhất,007,1
00743,2026-06-23,Giải nhất,278,2
00743,2026-06-23,Giải nhất,840,3
00743,2026-06-23,Giải nhì,899,0
00743,2026-06-23,Giải nhì,294,1
00743,2026-06-23,Giải nhì,630,2
00743,2026-06-23,Giải nhì,960,3
00743,2026-06-23,Giải nhì,430,4
00743,2026-06-23,Giải nhì,022,5
00742,2026-06-20,Giải ba,685,0
00742,2026-06-20,Giải ba,413,1
00742,2026-06-20,Giải ba,956,2
00742,2026-06-20,Giải ba,132,3
00742,2026-06-20,Giải ba,722,4
00742,2026-06-20,Giải ba,918,5
00742,2026-06-20,Giải ba,053,6
00742,2026-06-20,Giải ba,660,7
00742,2026-06-20,Giải Đặc biệt,705,0
00742,2026-06-20,Giải Đặc biệt,285,1
00742,2026-06-20,Giải nhất,432,0
00742,2026-06-20,Giải nhất,043,1
00742,2026-06-20,Giải nhất,515,2
00742,2026-06-20,Giải nhất,162,3
00742,2026-06-20,Giải nhì,918,0
00742,2026-06-20,Giải nhì,400,1
00742,2026-06-20,Giải nhì,073,2
00742,2026-06-20,Giải nhì,022,3
00742,2026-06-20,Giải nhì,044,4
00742,2026-06-20,Giải nhì,532,5
00741,2026-06-18,Giải ba,236,0
00741,2026-06-18,Giải ba,337,1
00741,2026-06-18,Giải ba,660,2
00741,2026-06-18,Giải ba,882,3
00741,2026-06-18,Giải ba,234,4
00741,2026-06-18,Giải ba,990,5
00741,2026-06-18,Giải ba,932,6
00741,2026-06-18,Giải ba,512,7
00741,2026-06-18,Giải Đặc biệt,483,0
00741,2026-06-18,Giải Đặc biệt,025,1
00741,2026-06-18,Giải nhất,305,0
00741,2026-06-18,Giải nhất,954,1
00741,2026-06-18,Giải nhất,862,2
00741,2026-06-18,Giải nhất,717,3
00741,2026-06-18,Giải nhì,524,0
00741,2026-06-18,Giải nhì,770,1
00741,2026-06-18,Giải nhì,291,2
00741,2026-06-18,Giải nhì,177,3
00741,2026-06-18,Giải nhì,670,4
00741,2026-06-18,Giải nhì,258,5
00740,2026-06-16,Giải ba,849,0
00740,2026-06-16,Giải ba,207,1
00740,2026-06-16,Giải ba,137,2
00740,2026-06-16,Giải ba,038,3
00740,2026-06-16,Giải ba,017,4
00740,2026-06-16,Giải ba,198,5
00740,2026-06-16,Giải ba,436,6
00740,2026-06-16,Giải ba,401,7
00740,2026-06-16,Giải Đặc biệt,307,0
00740,2026-06-16,Giải Đặc biệt,449,1
00740,2026-06-16,Giải nhất,312,0
00740,2026-06-16,Giải nhất,097,1
00740,2026-06-16,Giải nhất,756,2
00740,2026-06-16,Giải nhất,585,3
00740,2026-06-16,Giải nhì,958,0
00740,2026-06-16,Giải nhì,008,1
00740,2026-06-16,Giải nhì,795,2
00740,2026-06-16,Giải nhì,713,3
00740,2026-06-16,Giải nhì,998,4
00740,2026-06-16,Giải nhì,953,5
00739,2026-06-13,Giải ba,436,0
00739,2026-06-13,Giải ba,941,1
00739,2026-06-13,Giải ba,768,2
00739,2026-06-13,Giải ba,051,3
00739,2026-06-13,Giải ba,598,4
00739,2026-06-13,Giải ba,502,5
00739,2026-06-13,Giải ba,862,6
00739,2026-06-13,Giải ba,382,7
00739,2026-06-13,Giải Đặc biệt,615,0
00739,2026-06-13,Giải Đặc biệt,771,1
00739,2026-06-13,Giải nhất,283,0
00739,2026-06-13,Giải nhất,920,1
00739,2026-06-13,Giải nhất,609,2
00739,2026-06-13,Giải nhất,721,3
00739,2026-06-13,Giải nhì,072,0
00739,2026-06-13,Giải nhì,112,1
00739,2026-06-13,Giải nhì,568,2
00739,2026-06-13,Giải nhì,418,3
00739,2026-06-13,Giải nhì,907,4
00739,2026-06-13,Giải nhì,134,5
00738,2026-06-11,Giải ba,167,0
00738,2026-06-11,Giải ba,440,1
00738,2026-06-11,Giải ba,022,2
00738,2026-06-11,Giải ba,541,3
00738,2026-06-11,Giải ba,868,4
00738,2026-06-11,Giải ba,621,5
00738,2026-06-11,Giải ba,917,6
00738,2026-06-11,Giải ba,570,7
00738,2026-06-11,Giải Đặc biệt,781,0
00738,2026-06-11,Giải Đặc biệt,873,1
00738,2026-06-11,Giải nhất,365,0
00738,2026-06-11,Giải nhất,615,1
00738,2026-06-11,Giải nhất,279,2
00738,2026-06-11,Giải nhất,858,3
00738,2026-06-11,Giải nhì,412,0
00738,2026-06-11,Giải nhì,970,1
00738,2026-06-11,Giải nhì,250,2
00738,2026-06-11,Giải nhì,295,3
00738,2026-06-11,Giải nhì,053,4
00738,2026-06-11,Giải nhì,420,5
00737,2026-06-09,Giải ba,888,0
00737,2026-06-09,Giải ba,788,1
00737,2026-06-09,Giải ba,062,2
00737,2026-06-09,Giải ba,163,3
00737,2026-06-09,Giải ba,425,4
00737,2026-06-09,Giải ba,549,5
00737,2026-06-09,Giải ba,876,6
00737,2026-06-09,Giải ba,959,7
00737,2026-06-09,Giải Đặc biệt,945,0
00737,2026-06-09,Giải Đặc biệt,360,1
00737,2026-06-09,Giải nhất,111,0
00737,2026-06-09,Giải nhất,544,1
00737,2026-06-09,Giải nhất,437,2
00737,2026-06-09,Giải nhất,080,3
00737,2026-06-09,Giải nhì,315,0
00737,2026-06-09,Giải nhì,020,1
00737,2026-06-09,Giải nhì,894,2
00737,2026-06-09,Giải nhì,423,3
00737,2026-06-09,Giải nhì,485,4
00737,2026-06-09,Giải nhì,428,5
00736,2026-06-06,Giải ba,376,0
00736,2026-06-06,Giải ba,157,1
00736,2026-06-06,Giải ba,215,2
00736,2026-06-06,Giải ba,689,3
00736,2026-06-06,Giải ba,803,4
00736,2026-06-06,Giải ba,491,5
00736,2026-06-06,Giải ba,228,6
00736,2026-06-06,Giải ba,391,7
00736,2026-06-06,Giải Đặc biệt,614,0
00736,2026-06-06,Giải Đặc biệt,072,1
00736,2026-06-06,Giải nhất,724,0
00736,2026-06-06,Giải nhất,505,1
00736,2026-06-06,Giải nhất,117,2
00736,2026-06-06,Giải nhất,410,3
00736,2026-06-06,Giải nhì,951,0
00736,2026-06-06,Giải nhì,628,1
00736,2026-06-06,Giải nhì,328,2
00736,2026-06-06,Giải nhì,588,3
00736,2026-06-06,Giải nhì,017,4
00736,2026-06-06,Giải nhì,948,5
00735,2026-06-04,Giải ba,182,0
00735,2026-06-04,Giải ba,316,1
00735,2026-06-04,Giải ba,825,2
00735,2026-06-04,Giải ba,099,3
00735,2026-06-04,Giải ba,973,4
00735,2026-06-04,Giải ba,374,5
00735,2026-06-04,Giải ba,137,6
00735,2026-06-04,Giải ba,910,7
00735,2026-06-04,Giải Đặc biệt,681,0
00735,2026-06-04,Giải Đặc biệt,166,1
00735,2026-06-04,Giải nhất,811,0
00735,2026-06-04,Giải nhất,110,1
00735,2026-06-04,Giải nhất,833,2
00735,2026-06-04,Giải nhất,374,3
00735,2026-06-04,Giải nhì,124,0
00735,2026-06-04,Giải nhì,300,1
00735,2026-06-04,Giải nhì,407,2
00735,2026-06-04,Giải nhì,572,3
00735,2026-06-04,Giải nhì,377,4
00735,2026-06-04,Giải nhì,562,5
00734,2026-06-02,Giải ba,313,0
00734,2026-06-02,Giải ba,015,1
00734,2026-06-02,Giải ba,001,2
00734,2026-06-02,Giải ba,373,3
00734,2026-06-02,Giải ba,791,4
00734,2026-06-02,Giải ba,118,5
00734,2026-06-02,Giải ba,856,6
00734,2026-06-02,Giải ba,360,7
00734,2026-06-02,Giải Đặc biệt,984,0
00734,2026-06-02,Giải Đặc biệt,223,1
00734,2026-06-02,Giải nhất,255,0
00734,2026-06-02,Giải nhất,563,1
00734,2026-06-02,Giải nhất,245,2
00734,2026-06-02,Giải nhất,142,3
00734,2026-06-02,Giải nhì,184,0
00734,2026-06-02,Giải nhì,200,1
00734,2026-06-02,Giải nhì,577,2
00734,2026-06-02,Giải nhì,695,3
00734,2026-06-02,Giải nhì,267,4
00734,2026-06-02,Giải nhì,366,5
00733,2026-05-30,Giải ba,276,0
00733,2026-05-30,Giải ba,611,1
00733,2026-05-30,Giải ba,076,2
00733,2026-05-30,Giải ba,474,3
00733,2026-05-30,Giải ba,530,4
00733,2026-05-30,Giải ba,201,5
00733,2026-05-30,Giải ba,817,6
00733,2026-05-30,Giải ba,370,7
00733,2026-05-30,Giải Đặc biệt,417,0
00733,2026-05-30,Giải Đặc biệt,572,1
00733,2026-05-30,Giải nhất,428,0
00733,2026-05-30,Giải nhất,512,1
00733,2026-05-30,Giải nhất,878,2
00733,2026-05-30,Giải nhất,991,3
00733,2026-05-30,Giải nhì,618,0
00733,2026-05-30,Giải nhì,999,1
00733,2026-05-30,Giải nhì,399,2
00733,2026-05-30,Giải nhì,376,3
00733,2026-05-30,Giải nhì,922,4
00733,2026-05-30,Giải nhì,364,5
00732,2026-05-28,Giải ba,508,0
00732,2026-05-28,Giải ba,637,1
00732,2026-05-28,Giải ba,446,2
00732,2026-05-28,Giải ba,367,3
00732,2026-05-28,Giải ba,638,4
00732,2026-05-28,Giải ba,716,5
00732,2026-05-28,Giải ba,127,6
00732,2026-05-28,Giải ba,226,7
00732,2026-05-28,Giải Đặc biệt,785,0
00732,2026-05-28,Giải Đặc biệt,839,1
00732,2026-05-28,Giải nhất,250,0
00732,2026-05-28,Giải nhất,917,1
00732,2026-05-28,Giải nhất,350,2
00732,2026-05-28,Giải nhất,559,3
00732,2026-05-28,Giải nhì,684,0
00732,2026-05-28,Giải nhì,599,1
00732,2026-05-28,Giải nhì,268,2
00732,2026-05-28,Giải nhì,552,3
00732,2026-05-28,Giải nhì,467,4
00732,2026-05-28,Giải nhì,770,5
00731,2026-05-26,Giải ba,357,0
00731,2026-05-26,Giải ba,577,1
00731,2026-05-26,Giải ba,739,2
00731,2026-05-26,Giải ba,163,3
00731,2026-05-26,Giải ba,737,4
00731,2026-05-26,Giải ba,061,5
